Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Katherine Driscoll,F,United Kingdom,GBR,2012,London,Trampolining,Trampolining Women's Individual,No medal,Trampolining,GTR,True,True
Katherine Driscoll,F,United Kingdom,GBR,2016,Rio de Janeiro,Trampolining,Trampolining Women's Individual,No medal,Trampolining,GTR,True,False
Kirsten Lawton,F,United Kingdom,GBR,2004,Athina,Trampolining,Trampolining Women's Individual,No medal,Trampolining,GTR,False,True
Jaime Moore,F,United Kingdom,GBR,2000,Sydney,Trampolining,Trampolining Women's Individual,No medal,Trampolining,GTR,False,True
Bryony Page,F,United Kingdom,GBR,2016,Rio de Janeiro,Trampolining,Trampolining Women's Individual,Silver,Trampolining,GTR,True,True
Claire Wright,F,United Kingdom,GBR,2008,Beijing,Trampolining,Trampolining Women's Individual,No medal,Trampolining,GTR,False,True
Laura Gallagher,F,United Kingdom,GBR,2020,Tokyo,Trampoline Gymnastics,Women,No medal,Women,GTR,False,True
Bryony Page,F,United Kingdom,GBR,2020,Tokyo,Trampoline Gymnastics,Women,Bronze,Women,GTR,True,False
Bryony Page,F,United Kingdom,GBR,2024,Paris,Trampoline Gymnastics,Women,Gold,Women,GTR,True,False
Isabelle Songhurst,F,United Kingdom,GBR,2024,Paris,Trampoline Gymnastics,Women,No medal,Women,GTR,False,True
