Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Viktoriya Chayka,F,Belarus,BLR,2000,Sydney,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True,True
Viktoriya Chayka,F,Belarus,BLR,2004,Athina,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True,False
Viktoriya Chayka,F,Belarus,BLR,2004,Athina,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,Shooting,SHO,True,False
Viktoriya Chayka,F,Belarus,BLR,2008,Beijing,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True,False
Viktoriya Chayka,F,Belarus,BLR,2008,Beijing,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,Shooting,SHO,True,False
Viktoriya Chayka,F,Belarus,BLR,2012,London,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True,False
Viktoriya Chayka,F,Belarus,BLR,2012,London,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,Shooting,SHO,True,False
Viktoriya Chayka,F,Belarus,BLR,2016,Rio de Janeiro,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True,False
Viktoriya Chayka,F,Belarus,BLR,2016,Rio de Janeiro,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,Shooting,SHO,True,False
Oksana Kovtonovich,F,Belarus,BLR,2000,Sydney,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,Shooting,SHO,False,True
Lalita Milshina-yauhleuskaya,F,Belarus,BLR,1996,Atlanta,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True,True
Lalita Milshina-yauhleuskaya,F,Belarus,BLR,2000,Sydney,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True,False
Lalita Milshina-yauhleuskaya,F,Belarus,BLR,2000,Sydney,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Bronze,Shooting,SHO,True,False
Olga Pogrebnyak,F,Belarus,BLR,1996,Atlanta,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,Shooting,SHO,True,True
Olga Pogrebnyak,F,Belarus,BLR,1996,Atlanta,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True,True
Olga Pogrebnyak,F,Belarus,BLR,2000,Sydney,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,Shooting,SHO,True,False
Olga Pogrebnyak,F,Belarus,BLR,2000,Sydney,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True,False
Irina Shilova,F,Belarus,BLR,1996,Atlanta,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,Shooting,SHO,True,True
Irina Shilova,F,Belarus,BLR,1996,Atlanta,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True,True
Irina Shilova,F,Belarus,BLR,2000,Sydney,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True,False
Zhanna Shitik-shepelevich,F,Belarus,BLR,1996,Atlanta,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,Shooting,SHO,True,True
Zhanna Shitik-shepelevich,F,Belarus,BLR,2008,Beijing,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True,False
Zhanna Shitik-shepelevich,F,Belarus,BLR,2008,Beijing,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,Shooting,SHO,True,False
Yuliya Sinyak-alipova,F,Belarus,BLR,1996,Atlanta,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True,True
Yuliya Sinyak-alipova,F,Belarus,BLR,1996,Atlanta,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,Shooting,SHO,True,True
Yuliya Sinyak-alipova,F,Belarus,BLR,2000,Sydney,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,Shooting,SHO,True,False
Yuliya Sinyak-alipova,F,Belarus,BLR,2004,Athina,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True,False
Yuliya Sinyak-alipova,F,Belarus,BLR,2004,Athina,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,Shooting,SHO,True,False
Viktoria Chaika,F,Belarus,BLR,2020,Tokyo,Shooting,10m Air Pistol Women,No medal,10m,SHO,True,True
Viktoria Chaika,F,Belarus,BLR,2020,Tokyo,Shooting,25m Pistol Women,No medal,25m,SHO,True,True
Maria Martynova,F,Belarus,BLR,2020,Tokyo,Shooting,10m Air Rifle Women,No medal,10m,SHO,True,True
Maria Martynova,F,Belarus,BLR,2020,Tokyo,Shooting,50m Rifle 3 Positions Women,No medal,50m,SHO,True,True
Maria Martynova,F,Belarus,BLR,2020,Tokyo,Shooting,10m Air Rifle Mixed Team,No medal,10m,SHO,True,True
