Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Tjoeij Alienilin,F,Indonesia,INA,1972,Munich,Archery,Archery Women's Individual,No medal,Archery,ARC,False
Danahuri Dahliana,F,Indonesia,INA,1996,Atlanta,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Danahuri Dahliana,F,Indonesia,INA,1996,Atlanta,Archery,Archery Women's Team,No medal,Archery,ARC,True
Hamdiah Damanhuri,F,Indonesia,INA,1996,Atlanta,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Hamdiah Damanhuri,F,Indonesia,INA,1996,Atlanta,Archery,Archery Women's Team,No medal,Archery,ARC,True
Hamdiah Damanhuri,F,Indonesia,INA,2000,Sydney,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Rusena Gelanteh,F,Indonesia,INA,1992,Barcelona,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Rusena Gelanteh,F,Indonesia,INA,1992,Barcelona,Archery,Archery Women's Team,No medal,Archery,ARC,True
Lilies Handayani,F,Indonesia,INA,1988,Seoul,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Lilies Handayani,F,Indonesia,INA,1988,Seoul,Archery,Archery Women's Team,Silver,Archery,ARC,True
Purnama Pandiangan,F,Indonesia,INA,1992,Barcelona,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Purnama Pandiangan,F,Indonesia,INA,1992,Barcelona,Archery,Archery Women's Team,No medal,Archery,ARC,True
Rina Puspitasari,F,Indonesia,INA,2004,Athina,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Rina Puspitasari,F,Indonesia,INA,2008,Beijing,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Ika Rochmawati,F,Indonesia,INA,2008,Beijing,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Ika Rochmawati,F,Indonesia,INA,2012,London,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Ika Rochmawati,F,Indonesia,INA,2016,Rio de Janeiro,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Nurfitriyana Saiman-lantang,F,Indonesia,INA,1988,Seoul,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Nurfitriyana Saiman-lantang,F,Indonesia,INA,1988,Seoul,Archery,Archery Women's Team,Silver,Archery,ARC,True
Nurfitriyana Saiman-lantang,F,Indonesia,INA,1992,Barcelona,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Nurfitriyana Saiman-lantang,F,Indonesia,INA,1992,Barcelona,Archery,Archery Women's Team,No medal,Archery,ARC,True
Nurfitriyana Saiman-lantang,F,Indonesia,INA,1996,Atlanta,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Nurfitriyana Saiman-lantang,F,Indonesia,INA,1996,Atlanta,Archery,Archery Women's Team,No medal,Archery,ARC,True
Leane Suniar,F,Indonesia,INA,1976,Montreal,Archery,Archery Women's Individual,No medal,Archery,ARC,False
Kusuma Wardhani,F,Indonesia,INA,1988,Seoul,Archery,Archery Women's Individual,No medal,Archery,ARC,True
Kusuma Wardhani,F,Indonesia,INA,1988,Seoul,Archery,Archery Women's Team,Silver,Archery,ARC,True
Diananda Choirunisa,F,Indonesia,INA,2020,Tokyo,Archery,Women's Individual,No medal,Women's,ARC,True
Diananda Choirunisa,F,Indonesia,INA,2020,Tokyo,Archery,Mixed Team,No medal,Mixed,ARC,True
Rezza Octavia,F,Indonesia,INA,2024,Paris,Archery,Women's Individual,No medal,Women's,ARC,True
Rezza Octavia,F,Indonesia,INA,2024,Paris,Archery,Women's Team,No medal,Women's,ARC,True
Nurafifah Kamal,F,Indonesia,INA,2024,Paris,Archery,Women's Individual,No medal,Women's,ARC,True
Nurafifah Kamal,F,Indonesia,INA,2024,Paris,Archery,Women's Team,No medal,Women's,ARC,True
Diananda Choirunisa,F,Indonesia,INA,2024,Paris,Archery,Women's Individual,No medal,Women's,ARC,True
Diananda Choirunisa,F,Indonesia,INA,2024,Paris,Archery,Women's Team,No medal,Women's,ARC,True
Diananda Choirunisa,F,Indonesia,INA,2024,Paris,Archery,Mixed Team,No medal,Mixed,ARC,True
