Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Gang Gyeong-jin,M,South Korea-1,KOR,1996,Atlanta,Badminton,Badminton Men's Doubles,No medal,Badminton,BDM,False
Ha Tae-gwon,M,South Korea-1,KOR,1996,Atlanta,Badminton,Badminton Men's Doubles,No medal,Badminton,BDM,True
Ha Tae-gwon,M,South Korea-1,KOR,2000,Sydney,Badminton,Badminton Mixed Doubles,No medal,Badminton,BDM,True
Hwang Ji-man,M,South Korea-1,KOR,2008,Beijing,Badminton,Badminton Men's Doubles,Bronze,Badminton,BDM,False
Im Bang-eon,M,South Korea-1,KOR,2004,Athina,Badminton,Badminton Men's Doubles,No medal,Badminton,BDM,False
Jeong Jae-seong,M,South Korea-1,KOR,2012,London,Badminton,Badminton Men's Doubles,Bronze,Badminton,BDM,False
Kim Dong-mun,M,South Korea-1,KOR,1996,Atlanta,Badminton,Badminton Mixed Doubles,Gold,Badminton,BDM,True
Kim Dong-mun,M,South Korea-1,KOR,2004,Athina,Badminton,Badminton Mixed Doubles,No medal,Badminton,BDM,True
Kim Mun-su,M,South Korea-1,KOR,1992,Barcelona,Badminton,Badminton Men's Doubles,Gold,Badminton,BDM,False
Kim Yong-hyeon,M,South Korea-1,KOR,2004,Athina,Badminton,Badminton Men's Doubles,No medal,Badminton,BDM,False
Lee Dong-su,M,South Korea-1,KOR,2000,Sydney,Badminton,Badminton Men's Doubles,Silver,Badminton,BDM,False
Lee Jae-jin,M,South Korea-1,KOR,2008,Beijing,Badminton,Badminton Men's Doubles,Bronze,Badminton,BDM,False
Lee Yong-dae,M,South Korea-1,KOR,2008,Beijing,Badminton,Badminton Mixed Doubles,Gold,Badminton,BDM,True
Lee Yong-dae,M,South Korea-1,KOR,2012,London,Badminton,Badminton Men's Doubles,Bronze,Badminton,BDM,True
Lee Yong-dae,M,South Korea-1,KOR,2016,Rio de Janeiro,Badminton,Badminton Men's Doubles,No medal,Badminton,BDM,True
Park Ju-bong,M,South Korea-1,KOR,1992,Barcelona,Badminton,Badminton Men's Doubles,Gold,Badminton,BDM,False
Yu Yeon-seong,M,South Korea-1,KOR,2016,Rio de Janeiro,Badminton,Badminton Men's Doubles,No medal,Badminton,BDM,False
Yu Yong-seong,M,South Korea-1,KOR,2000,Sydney,Badminton,Badminton Men's Doubles,Silver,Badminton,BDM,False
