Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Ernesto Alguera,M,Nicaragua,NCA,1980,Moskva,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False
Osmar Amador,M,Nicaragua,NCA,2012,London,Boxing,Boxing Men's Light-Heavyweight,No medal,Boxing,BOX,False
Mario Centeno,M,Nicaragua,NCA,1984,Los Angeles,Boxing,Boxing Men's Light-Middleweight,No medal,Boxing,BOX,False
Gustavo Cruz,M,Nicaragua,NCA,1984,Los Angeles,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False
Ernesto Gonzlez,M,Nicaragua,NCA,1976,Montreal,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
Omar Mndez,M,Nicaragua,NCA,1984,Los Angeles,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
Salvador Miranda,M,Nicaragua,NCA,1972,Munich,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,False
Alfonso Molina,M,Nicaragua,NCA,1968,Mexico City,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
Onofre Ramrez,M,Nicaragua,NCA,1980,Moskva,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,False
Mario Palacios,M,Nicaragua,NCA,1992,Barcelona,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
Eddy Senz,M,Nicaragua,NCA,1992,Barcelona,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Mario Santamaria,M,Nicaragua,NCA,1968,Mexico City,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Hermes Silva,M,Nicaragua,NCA,1968,Mexico City,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False
Ren Torres,M,Nicaragua,NCA,1972,Munich,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False
