Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Daniel Brunhart,M,Liechtenstein,LIE,1988,Seoul,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,False
Armin Bchel,M,Liechtenstein,LIE,1972,Munich,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False
Magnus Bchel,M,Liechtenstein,LIE,1984,Los Angeles,Judo,Judo Men's Middleweight,No medal,Judo,JUD,True
Magnus Bchel,M,Liechtenstein,LIE,1988,Seoul,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,True
Paul Bchel,M,Liechtenstein,LIE,1976,Montreal,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,False
Arnold Frick,M,Liechtenstein,LIE,1988,Seoul,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False
Fritz Kaiser,M,Liechtenstein,LIE,1976,Montreal,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False
Walther Kaiser,M,Liechtenstein,LIE,1992,Barcelona,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,False
Hans-Jakob Schdler,M,Liechtenstein,LIE,1972,Munich,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True
Hans-Jakob Schdler,M,Liechtenstein,LIE,1976,Montreal,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,True
Hans-Jakob Schdler,M,Liechtenstein,LIE,1976,Montreal,Judo,Judo Men's Open Class,No medal,Judo,JUD,True
Johannes Wohlwend,M,Liechtenstein,LIE,1984,Los Angeles,Judo,Judo Men's Lightweight,No medal,Judo,JUD,True
Johannes Wohlwend,M,Liechtenstein,LIE,1988,Seoul,Judo,Judo Men's Lightweight,No medal,Judo,JUD,True
Raphael Schwendinger,M,Liechtenstein,LIE,2020,Tokyo,Judo,Men -90 kg,No medal,Men,JUD,False
