Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Juana Arrendel,F,Dominican Republic,DOM,1996,Atlanta,Athletics,Athletics Women's High Jump,No medal,Athletics,ATH,True,True
Juana Arrendel,F,Dominican Republic,DOM,2004,Athina,Athletics,Athletics Women's High Jump,No medal,Athletics,ATH,True,False
Felicia Candelario,F,Dominican Republic,DOM,1984,Los Angeles,Athletics,Athletics Women's 100 metres,No medal,Athletics,ATH,False,True
Divina Estrella,F,Dominican Republic,DOM,1976,Montreal,Athletics,Athletics Women's 100 metres,No medal,Athletics,ATH,True,True
Divina Estrella,F,Dominican Republic,DOM,1976,Montreal,Athletics,Athletics Women's 200 metres,No medal,Athletics,ATH,True,True
Divina Estrella,F,Dominican Republic,DOM,1984,Los Angeles,Athletics,Athletics Women's 100 metres,No medal,Athletics,ATH,True,False
Divina Estrella,F,Dominican Republic,DOM,1984,Los Angeles,Athletics,Athletics Women's 200 metres,No medal,Athletics,ATH,True,False
LaVonne Idlette,F,Dominican Republic,DOM,2012,London,Athletics,Athletics Women's 100 metres Hurdles,No medal,Athletics,ATH,False,True
Ana Tima,F,Dominican Republic,DOM,2016,Rio de Janeiro,Athletics,Athletics Women's Triple Jump,No medal,Athletics,ATH,False,True
Marisela Peralta,F,Dominican Republic,DOM,1980,Moskva,Athletics,Athletics Women's 100 metres Hurdles,No medal,Athletics,ATH,False,True
Mariely Hichez,F,Dominican Republic,DOM,2008,Beijing,Athletics,Athletics Women's 200 metres,No medal,Athletics,ATH,True,True
Mariely Hichez,F,Dominican Republic,DOM,2012,London,Athletics,Athletics Women's 200 metres,No medal,Athletics,ATH,True,False
Mariely Hichez,F,Dominican Republic,DOM,2016,Rio de Janeiro,Athletics,Athletics Women's 200 metres,No medal,Athletics,ATH,True,False
Raysa Alvarez,F,Dominican Republic,DOM,2012,London,Athletics,Athletics Women's 400 metres,No medal,Athletics,ATH,False,True
Flor Vsquez,F,Dominican Republic,DOM,2004,Athina,Athletics,Athletics Women's Shot Put,No medal,Athletics,ATH,False,True
Fiordaliza Cofil,F,Dominican Republic,DOM,2020,Tokyo,Athletics,4 x 400m Relay Mixed,No medal,4,ATH,False,True
Lucia Jose,F,Dominican Republic,DOM,2020,Tokyo,Athletics,Women's Triple Jump,No medal,Women's,ATH,False,True
Anabel Medina,F,Dominican Republic,DOM,2020,Tokyo,Athletics,4 x 400m Relay Mixed Team,Silver,4,ATH,True,True
Marileidy Paulino,F,Dominican Republic,DOM,2020,Tokyo,Athletics,Women's 400m,Silver,Women's,ATH,True,True
Marileidy Paulino,F,Dominican Republic,DOM,2020,Tokyo,Athletics,4 x 400m Relay Mixed Team,Silver,4,ATH,True,True
Marileidy Paulino,F,Dominican Republic,DOM,2024,Paris,Athletics,Women's 400m,Gold,Women's,ATH,True,False
Anabel Medina,F,Dominican Republic,DOM,2024,Paris,Athletics,4 x 400m Relay Mixed,No medal,4,ATH,True,False
Franchina Martinez,F,Dominican Republic,DOM,2024,Paris,Athletics,4 x 400m Relay Mixed,No medal,4,ATH,False,True
Milagros Duran,F,Dominican Republic,DOM,2024,Paris,Athletics,4 x 400m Relay Mixed,No medal,4,ATH,False,True
