Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Vitaly Anichkin,M,Kazakhstan,KAZ,2012,London,Athletics,Athletics Men's 50 kilometres Walk,No medal,Athletics,ATH,False,True
Sergey Arzamasov,M,Kazakhstan,KAZ,1996,Atlanta,Athletics,Athletics Men's Triple Jump,No medal,Athletics,ATH,True,True
Sergey Arzamasov,M,Kazakhstan,KAZ,2000,Sydney,Athletics,Athletics Men's Triple Jump,No medal,Athletics,ATH,True,False
Valery Borisov,M,Kazakhstan,KAZ,1996,Atlanta,Athletics,Athletics Men's 20 kilometres Walk,No medal,Athletics,ATH,True,True
Valery Borisov,M,Kazakhstan,KAZ,2000,Sydney,Athletics,Athletics Men's 20 kilometres Walk,No medal,Athletics,ATH,True,False
Valery Borisov,M,Kazakhstan,KAZ,2000,Sydney,Athletics,Athletics Men's 50 kilometres Walk,No medal,Athletics,ATH,True,False
Valery Borisov,M,Kazakhstan,KAZ,2004,Athina,Athletics,Athletics Men's 20 kilometres Walk,No medal,Athletics,ATH,True,False
Gennady Chernovol,M,Kazakhstan,KAZ,2000,Sydney,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True,True
Gennady Chernovol,M,Kazakhstan,KAZ,2004,Athina,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True,False
Yevgeny Ektov,M,Kazakhstan,KAZ,2012,London,Athletics,Athletics Men's Triple Jump,No medal,Athletics,ATH,False,True
Nikita Filippov,M,Kazakhstan,KAZ,2012,London,Athletics,Athletics Men's Pole Vault,No medal,Athletics,ATH,False,True
Ivan Ivanov,M,Kazakhstan,KAZ,2016,Rio de Janeiro,Athletics,Athletics Men's Shot Put,No medal,Athletics,ATH,False,True
Dmitry Karpov,M,Kazakhstan,KAZ,2004,Athina,Athletics,Athletics Men's Decathlon,Bronze,Athletics,ATH,True,True
Dmitry Karpov,M,Kazakhstan,KAZ,2008,Beijing,Athletics,Athletics Men's Decathlon,No medal,Athletics,ATH,True,False
Dmitry Karpov,M,Kazakhstan,KAZ,2012,London,Athletics,Athletics Men's Decathlon,No medal,Athletics,ATH,True,False
Dmitry Koblov,M,Kazakhstan,KAZ,2016,Rio de Janeiro,Athletics,Athletics Men's 400 metres Hurdles,No medal,Athletics,ATH,False,True
Mikhail Kolganov,M,Kazakhstan,KAZ,2004,Athina,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,False,True
Sergey Korepanov,M,Kazakhstan,KAZ,1996,Atlanta,Athletics,Athletics Men's 50 kilometres Walk,No medal,Athletics,ATH,True,True
Sergey Korepanov,M,Kazakhstan,KAZ,2000,Sydney,Athletics,Athletics Men's 50 kilometres Walk,No medal,Athletics,ATH,True,False
Sergey Korepanov,M,Kazakhstan,KAZ,2004,Athina,Athletics,Athletics Men's 50 kilometres Walk,No medal,Athletics,ATH,True,False
Artyom Kosinov,M,Kazakhstan,KAZ,2012,London,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal,Athletics,ATH,False,True
Mikhail Krasilov,M,Kazakhstan,KAZ,2016,Rio de Janeiro,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,False,True
Rustam Kuvatov,M,Kazakhstan,KAZ,2004,Athina,Athletics,Athletics Men's 50 kilometres Walk,No medal,Athletics,ATH,True,True
Rustam Kuvatov,M,Kazakhstan,KAZ,2008,Beijing,Athletics,Athletics Men's 20 kilometres Walk,No medal,Athletics,ATH,True,False
Yevgeny Labutov,M,Kazakhstan,KAZ,2016,Rio de Janeiro,Athletics,Athletics Men's Discus Throw,No medal,Athletics,ATH,False,True
Viktor Leptikov,M,Kazakhstan,KAZ,2012,London,Athletics,Athletics Men's 400 metres Hurdles,No medal,Athletics,ATH,False,True
