Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Abbo Bartolomeu,M,Angola,ANG,1988,Seoul,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,False,True
Ricardo Boy,M,Angola,ANG,1988,Seoul,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False,True
Helder Carvalho,M,Angola,ANG,1988,Seoul,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,False,True
Jos Jess,M,Angola,ANG,1992,Barcelona,Judo,Judo Men's Lightweight,No medal,Judo,JUD,False,True
Francisco Souza,M,Angola,ANG,1992,Barcelona,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,False,True
Joo Souza,M,Angola,ANG,1992,Barcelona,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False,True
Luis Fortunato,M,Angola,ANG,1988,Seoul,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,False,True
Jos Incio,M,Angola,ANG,1988,Seoul,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False,True
Lotuala N'dombassy,M,Angola,ANG,1988,Seoul,Judo,Judo Men's Lightweight,No medal,Judo,JUD,False,True
Moiss Torres,M,Angola,ANG,1988,Seoul,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True,True
Moiss Torres,M,Angola,ANG,1992,Barcelona,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,True,False
Edmilson Pedro,M,Angola,ANG,2024,Paris,Judo,Men -66 kg,No medal,Men,JUD,False,True
