Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Michael Aguilar,M,Belize,BIZ,2004,Athina,Athletics,Athletics Men's 400 metres Hurdles,No medal,Athletics,ATH,False,True
Apolinario Gmez,M,Belize,BIZ,1988,Seoul,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,False,True
Damel Flowers,M,Belize,BIZ,1984,Los Angeles,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,False,True
Emery Gill,M,Belize,BIZ,1992,Barcelona,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True,True
Emery Gill,M,Belize,BIZ,1992,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,Athletics,ATH,True,True
Ian Gray,M,Belize,BIZ,1988,Seoul,Athletics,"Athletics Men's 5,000 metres",No medal,Athletics,ATH,True,True
Ian Gray,M,Belize,BIZ,1992,Barcelona,Athletics,"Athletics Men's 1,500 metres",No medal,Athletics,ATH,True,False
Devon Hyde,M,Belize,BIZ,1988,Seoul,Athletics,Athletics Men's Triple Jump,No medal,Athletics,ATH,False,True
Brandon Jones,M,Belize,BIZ,2016,Rio de Janeiro,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,False,True
Jayson Jones,M,Belize,BIZ,2000,Sydney,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True,True
Jayson Jones,M,Belize,BIZ,2008,Beijing,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True,False
Michael Joseph,M,Belize,BIZ,1992,Barcelona,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,True,True
Michael Joseph,M,Belize,BIZ,1992,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,Athletics,ATH,True,True
Kawan Lovelace,M,Belize,BIZ,1996,Atlanta,Athletics,Athletics Men's Triple Jump,No medal,Athletics,ATH,False,True
Kenneth Medwood,M,Belize,BIZ,2012,London,Athletics,Athletics Men's 400 metres Hurdles,No medal,Athletics,ATH,False,True
Owen Meighan,M,Belize,BIZ,1968,Mexico City,Athletics,Athletics Men's Long Jump,No medal,Athletics,ATH,False,True
Eugne Muslar,M,Belize,BIZ,1984,Los Angeles,Athletics,"Athletics Men's 5,000 metres",No medal,Athletics,ATH,True,True
Eugne Muslar,M,Belize,BIZ,1988,Seoul,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,True,False
Eugne Muslar,M,Belize,BIZ,1996,Atlanta,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,True,False
John Palacio,M,Belize,BIZ,1992,Barcelona,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,True,True
John Palacio,M,Belize,BIZ,1992,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,Athletics,ATH,True,True
Phillip Pipersburg,M,Belize,BIZ,1984,Los Angeles,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,False,True
Paul Rneau,M,Belize,BIZ,1984,Los Angeles,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,False,True
Elston Shaw,M,Belize,BIZ,1992,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,Athletics,ATH,True,True
Elston Shaw,M,Belize,BIZ,1992,Barcelona,Athletics,Athletics Men's Long Jump,No medal,Athletics,ATH,True,True
Elston Shaw,M,Belize,BIZ,1992,Barcelona,Athletics,Athletics Men's Triple Jump,No medal,Athletics,ATH,True,True
Colin Thurton,M,Belize,BIZ,1968,Mexico City,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True,True
Colin Thurton,M,Belize,BIZ,1976,Montreal,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True,False
Errol Thurton,M,Belize,BIZ,1976,Montreal,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,False,True
Carlton Usher,M,Belize,BIZ,1988,Seoul,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,False,True
Jonathan Williams,M,Belize,BIZ,2008,Beijing,Athletics,Athletics Men's 400 metres Hurdles,No medal,Athletics,ATH,False,True
Shaun Gill,M,Belize,BIZ,2020,Tokyo,Athletics,Men's 100m,No medal,Men's,ATH,True,True
Shaun Gill,M,Belize,BIZ,2024,Paris,Athletics,Men's 100m,No medal,Men's,ATH,True,False
