Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Tojohanitra Andriamanjatoarimanana,F,Madagascar,MAD,2004,Athina,Swimming,Swimming Women's 50 metres Freestyle,No medal,Swimming,SWM,True,True
Tojohanitra Andriamanjatoarimanana,F,Madagascar,MAD,2008,Beijing,Swimming,Swimming Women's 50 metres Freestyle,No medal,Swimming,SWM,True,False
Aina Rabetsara,F,Madagascar,MAD,2012,London,Swimming,Swimming Women's 100 metres Freestyle,No medal,Swimming,SWM,True,True
Aina Rabetsara,F,Madagascar,MAD,2016,Rio de Janeiro,Swimming,Swimming Women's 100 metres Freestyle,No medal,Swimming,SWM,True,False
Nicole Rajoharison,F,Madagascar,MAD,1980,Moskva,Swimming,Swimming Women's 100 metres Breaststroke,No medal,Swimming,SWM,True,True
Nicole Rajoharison,F,Madagascar,MAD,1980,Moskva,Swimming,Swimming Women's 200 metres Breaststroke,No medal,Swimming,SWM,True,True
Mbolatiana Ramanisa,F,Madagascar,MAD,2000,Sydney,Swimming,Swimming Women's 50 metres Freestyle,No medal,Swimming,SWM,False,True
Bako Andrihamanana,F,Madagascar,MAD,1980,Moskva,Swimming,Swimming Women's 100 metres Freestyle,No medal,Swimming,SWM,True,True
Bako Andrihamanana,F,Madagascar,MAD,1980,Moskva,Swimming,Swimming Women's 100 metres Butterfly,No medal,Swimming,SWM,True,True
Vola Andrihamanana,F,Madagascar,MAD,1992,Barcelona,Swimming,Swimming Women's 50 metres Freestyle,No medal,Swimming,SWM,True,True
Vola Andrihamanana,F,Madagascar,MAD,1992,Barcelona,Swimming,Swimming Women's 100 metres Breaststroke,No medal,Swimming,SWM,True,True
Harijesy Razafindramahatra,F,Madagascar,MAD,1996,Atlanta,Swimming,Swimming Women's 100 metres Backstroke,No medal,Swimming,SWM,False,True
Tiana Rabarijaona,F,Madagascar,MAD,2020,Tokyo,Swimming,Women's 400m Freestyle,No medal,Women's,SWM,False,True
Antsa Rabejaona,F,Madagascar,MAD,2024,Paris,Swimming,Women's 50m Freestyle,No medal,Women's,SWM,False,True
