Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Draen Funtak,M,Croatia,CRO,1996,Atlanta,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",No medal,Canoeing,CSL,True
Draen Funtak,M,Croatia,CRO,1996,Atlanta,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",No medal,Canoeing,CSL,True
Draen Funtak,M,Croatia,CRO,1996,Atlanta,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",No medal,Canoeing,CSL,True
Draen Funtak,M,Croatia,CRO,2000,Sydney,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",No medal,Canoeing,CSL,True
Andrej Glucks,M,Croatia,CRO,1996,Atlanta,Canoeing,"Canoeing Men's Kayak Singles, Slalom",No medal,Canoeing,CSL,True
Andrej Glucks,M,Croatia,CRO,2000,Sydney,Canoeing,"Canoeing Men's Kayak Singles, Slalom",No medal,Canoeing,CSL,True
Danko Herceg,M,Croatia,CRO,1992,Barcelona,Canoeing,"Canoeing Men's Canadian Singles, Slalom",No medal,Canoeing,CSL,True
Danko Herceg,M,Croatia,CRO,1996,Atlanta,Canoeing,"Canoeing Men's Canadian Singles, Slalom",No medal,Canoeing,CSL,True
Danko Herceg,M,Croatia,CRO,2000,Sydney,Canoeing,"Canoeing Men's Canadian Singles, Slalom",No medal,Canoeing,CSL,True
Danko Herceg,M,Croatia,CRO,2004,Athina,Canoeing,"Canoeing Men's Canadian Singles, Slalom",No medal,Canoeing,CSL,True
Emanuel Horvatiek,M,Croatia,CRO,2004,Athina,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",No medal,Canoeing,CSL,True
Emanuel Horvatiek,M,Croatia,CRO,2004,Athina,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",No medal,Canoeing,CSL,True
Stjepan Jani,M,Croatia,CRO,2008,Beijing,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",No medal,Canoeing,CSL,True
Stjepan Jani,M,Croatia,CRO,2008,Beijing,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",No medal,Canoeing,CSL,True
Zvonimir Krznari,M,Croatia,CRO,1992,Barcelona,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",No medal,Canoeing,CSL,True
Zvonimir Krznari,M,Croatia,CRO,1992,Barcelona,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",No medal,Canoeing,CSL,True
Nikica Ljubek,M,Croatia,CRO,2000,Sydney,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",No medal,Canoeing,CSL,True
Nikica Ljubek,M,Croatia,CRO,2000,Sydney,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",No medal,Canoeing,CSL,True
Emir Mujinovi,M,Croatia,CRO,2008,Beijing,Canoeing,"Canoeing Men's Canadian Singles, Slalom",No medal,Canoeing,CSL,False
Dinko Muli,M,Croatia,CRO,2004,Athina,Canoeing,"Canoeing Men's Kayak Singles, Slalom",No medal,Canoeing,CSL,True
Dinko Muli,M,Croatia,CRO,2012,London,Canoeing,"Canoeing Men's Kayak Singles, Slalom",No medal,Canoeing,CSL,True
Stjepan Perestegi,M,Croatia,CRO,1992,Barcelona,Canoeing,"Canoeing Men's Canadian Singles, Slalom",No medal,Canoeing,CSL,False
Vlado Poslek,M,Croatia,CRO,1992,Barcelona,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",No medal,Canoeing,CSL,False
Ivan Abjan,M,Croatia,CRO,1996,Atlanta,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",No medal,Canoeing,CSL,True
Ivan Abjan,M,Croatia,CRO,1996,Atlanta,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",No medal,Canoeing,CSL,True
Ivan Abjan,M,Croatia,CRO,1996,Atlanta,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",No medal,Canoeing,CSL,True
Matija Marinic,M,Croatia,CRO,2020,Tokyo,Canoe Slalom,Men's Canoe,No medal,Men's,CSL,True
Matija Marinic,M,Croatia,CRO,2024,Paris,Canoe Slalom,Men's Canoe Single,No medal,Men's,CSL,True
Matija Marinic,M,Croatia,CRO,2024,Paris,Canoe Slalom,Men's Kayak Cross,No medal,Men's,CSL,True
