Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Jens Eriksen,M,Denmark-1,DEN,1996,Atlanta,Badminton,Badminton Mixed Doubles,No medal,Badminton,BDM,True
Jens Eriksen,M,Denmark-1,DEN,1996,Atlanta,Badminton,Badminton Men's Doubles,No medal,Badminton,BDM,True
Jens Eriksen,M,Denmark-1,DEN,2000,Sydney,Badminton,Badminton Men's Doubles,No medal,Badminton,BDM,True
Jon Holst-christensen,M,Denmark-1,DEN,2000,Sydney,Badminton,Badminton Mixed Doubles,No medal,Badminton,BDM,False
Christian Jakobsen,M,Denmark-1,DEN,1996,Atlanta,Badminton,Badminton Men's Doubles,No medal,Badminton,BDM,False
Jesper Larsen,M,Denmark-1,DEN,2000,Sydney,Badminton,Badminton Men's Doubles,No medal,Badminton,BDM,False
Joachim Nielsen,M,Denmark-1,DEN,2012,London,Badminton,Badminton Mixed Doubles,Bronze,Badminton,BDM,False
Lars Paaske,M,Denmark-1,DEN,2004,Athina,Badminton,Badminton Men's Doubles,No medal,Badminton,BDM,True
Lars Paaske,M,Denmark-1,DEN,2008,Beijing,Badminton,Badminton Men's Doubles,No medal,Badminton,BDM,True
Jan Paulsen,M,Denmark-1,DEN,1992,Barcelona,Badminton,Badminton Men's Doubles,No medal,Badminton,BDM,False
Jonas Rasmussen,M,Denmark-1,DEN,2004,Athina,Badminton,Badminton Mixed Doubles,No medal,Badminton,BDM,True
Jonas Rasmussen,M,Denmark-1,DEN,2004,Athina,Badminton,Badminton Men's Doubles,No medal,Badminton,BDM,True
Jonas Rasmussen,M,Denmark-1,DEN,2008,Beijing,Badminton,Badminton Men's Doubles,No medal,Badminton,BDM,True
Henrik Svarrer,M,Denmark-1,DEN,1992,Barcelona,Badminton,Badminton Men's Doubles,No medal,Badminton,BDM,False
