Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Jlio Almeida,M,Brazil,BRA,2008,Beijing,Shooting,"Shooting Men's Air Pistol, 10 metres",No medal,Shooting,SHO,True
Jlio Almeida,M,Brazil,BRA,2008,Beijing,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",No medal,Shooting,SHO,True
Jlio Almeida,M,Brazil,BRA,2008,Beijing,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal,Shooting,SHO,True
Jlio Almeida,M,Brazil,BRA,2016,Rio de Janeiro,Shooting,"Shooting Men's Air Pistol, 10 metres",No medal,Shooting,SHO,True
Jlio Almeida,M,Brazil,BRA,2016,Rio de Janeiro,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal,Shooting,SHO,True
Dario Barbosa,M,Brazil,BRA,1920,Antwerpen,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal,Shooting,SHO,True
Dario Barbosa,M,Brazil,BRA,1920,Antwerpen,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",Bronze,Shooting,SHO,True
Rodrigo Bastos,M,Brazil,BRA,1988,Seoul,Shooting,Shooting Mixed Trap,No medal,Shooting,SHO,True
Rodrigo Bastos,M,Brazil,BRA,2004,Athina,Shooting,Shooting Men's Trap,No medal,Shooting,SHO,True
Alberto Braga,M,Brazil,BRA,1952,Helsinki,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",No medal,Shooting,SHO,False
Manoel Braga,M,Brazil,BRA,1932,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,True
Manoel Braga,M,Brazil,BRA,1936,Berlin,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,True
Manoel Braga,M,Brazil,BRA,1948,London,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,True
Waldemar Capucci,M,Brazil,BRA,1976,Montreal,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,True
Waldemar Capucci,M,Brazil,BRA,1980,Moskva,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,True
Waldemar Capucci,M,Brazil,BRA,1984,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,True
Sylvio Carvalho,M,Brazil,BRA,1980,Moskva,Shooting,"Shooting Mixed Free Pistol, 50 metres",No medal,Shooting,SHO,True
Sylvio Carvalho,M,Brazil,BRA,1984,Los Angeles,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal,Shooting,SHO,True
Jos Castro,M,Brazil,BRA,1932,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,False
