Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Dimitrije Grgi,M,Serbia,SRB,2016,Rio de Janeiro,Shooting,"Shooting Men's Air Pistol, 10 metres",No medal,Shooting,SHO,True
Dimitrije Grgi,M,Serbia,SRB,2016,Rio de Janeiro,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal,Shooting,SHO,True
Damir Mikec,M,Serbia,SRB,2008,Beijing,Shooting,"Shooting Men's Air Pistol, 10 metres",No medal,Shooting,SHO,True
Damir Mikec,M,Serbia,SRB,2008,Beijing,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal,Shooting,SHO,True
Damir Mikec,M,Serbia,SRB,2012,London,Shooting,"Shooting Men's Air Pistol, 10 metres",No medal,Shooting,SHO,True
Damir Mikec,M,Serbia,SRB,2012,London,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal,Shooting,SHO,True
Damir Mikec,M,Serbia,SRB,2016,Rio de Janeiro,Shooting,"Shooting Men's Air Pistol, 10 metres",No medal,Shooting,SHO,True
Damir Mikec,M,Serbia,SRB,2016,Rio de Janeiro,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal,Shooting,SHO,True
Nemanja Mirosavljev,M,Serbia,SRB,2008,Beijing,Shooting,"Shooting Men's Air Rifle, 10 metres",No medal,Shooting,SHO,True
Nemanja Mirosavljev,M,Serbia,SRB,2008,Beijing,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True
Nemanja Mirosavljev,M,Serbia,SRB,2008,Beijing,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,True
Nemanja Mirosavljev,M,Serbia,SRB,2012,London,Shooting,"Shooting Men's Air Rifle, 10 metres",No medal,Shooting,SHO,True
Nemanja Mirosavljev,M,Serbia,SRB,2012,London,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True
Nemanja Mirosavljev,M,Serbia,SRB,2012,London,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,True
Stevan Pletikosi,M,Serbia,SRB,2008,Beijing,Shooting,"Shooting Men's Air Rifle, 10 metres",No medal,Shooting,SHO,True
Stevan Pletikosi,M,Serbia,SRB,2008,Beijing,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True
Stevan Pletikosi,M,Serbia,SRB,2008,Beijing,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,True
Stevan Pletikosi,M,Serbia,SRB,2016,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True
Stevan Pletikosi,M,Serbia,SRB,2016,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,True
Milenko Sebi,M,Serbia,SRB,2016,Rio de Janeiro,Shooting,"Shooting Men's Air Rifle, 10 metres",No medal,Shooting,SHO,True
Milenko Sebi,M,Serbia,SRB,2016,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True
Milenko Sebi,M,Serbia,SRB,2016,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,True
Milutin Stefanovi,M,Serbia,SRB,2016,Rio de Janeiro,Shooting,"Shooting Men's Air Rifle, 10 metres",No medal,Shooting,SHO,False
Andrija Zlati,M,Serbia,SRB,2012,London,Shooting,"Shooting Men's Air Pistol, 10 metres",Bronze,Shooting,SHO,True
Andrija Zlati,M,Serbia,SRB,2012,London,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal,Shooting,SHO,True
Damir Mikec,M,Serbia,SRB,2020,Tokyo,Shooting,10m Air Pistol Men,Silver,10m,SHO,True
Damir Mikec,M,Serbia,SRB,2020,Tokyo,Shooting,10m Air Pistol Mixed Team,No medal,10m,SHO,True
Milenko Sebic,M,Serbia,SRB,2020,Tokyo,Shooting,10m Air Rifle Men,No medal,10m,SHO,True
Milenko Sebic,M,Serbia,SRB,2020,Tokyo,Shooting,50m Rifle 3 Positions Men,Bronze,50m,SHO,True
Milenko Sebic,M,Serbia,SRB,2020,Tokyo,Shooting,10m Air Rifle Mixed Team,No medal,10m,SHO,True
Milutin Stefanovic,M,Serbia,SRB,2020,Tokyo,Shooting,10m Air Rifle Men,No medal,10m,SHO,True
Milutin Stefanovic,M,Serbia,SRB,2020,Tokyo,Shooting,50m Rifle 3 Positions Men,No medal,50m,SHO,True
Milutin Stefanovic,M,Serbia,SRB,2020,Tokyo,Shooting,10m Air Rifle Mixed Team,No medal,10m,SHO,True
Lazar Kovacevic,M,Serbia,SRB,2024,Paris,Shooting,10m Air Rifle Men,No medal,10m,SHO,True
Lazar Kovacevic,M,Serbia,SRB,2024,Paris,Shooting,50m Rifle 3 Positions Men,No medal,50m,SHO,True
Damir Mikec,M,Serbia,SRB,2024,Paris,Shooting,10m Air Pistol Men,No medal,10m,SHO,True
Damir Mikec,M,Serbia,SRB,2024,Paris,Shooting,10m Air Pistol Mixed Team,Gold,10m,SHO,True
