Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Viktor Aboimov,M,Russia,URS,1972,Munich,Swimming,Swimming Men's 400 metres Freestyle,No medal,Swimming,SWM,True,True
Viktor Aboimov,M,Russia,URS,1972,Munich,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver,Swimming,SWM,True,True
Viktor Aboimov,M,Russia,URS,1972,Munich,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,Swimming,SWM,True,True
Viktor Aboimov,M,Russia,URS,1972,Munich,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal,Swimming,SWM,True,True
Aleksey Akatyev,M,Russia,RUS,1996,Atlanta,Swimming,Swimming Men's 400 metres Freestyle,No medal,Swimming,SWM,True,True
Aleksey Akatyev,M,Russia,RUS,1996,Atlanta,Swimming,"Swimming Men's 1,500 metres Freestyle",No medal,Swimming,SWM,True,True
Vadim Alekseyev,M,Russia,URS,1988,Seoul,Swimming,Swimming Men's 200 metres Breaststroke,No medal,Swimming,SWM,False,True
Yevgeny Alyoshin,M,Russia,RUS,2004,Athina,Swimming,Swimming Men's 100 metres Backstroke,No medal,Swimming,SWM,True,True
Yevgeny Alyoshin,M,Russia,RUS,2004,Athina,Swimming,Swimming Men's 200 metres Backstroke,No medal,Swimming,SWM,True,True
Vladislav Aminov,M,Russia,RUS,2000,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal,Swimming,SWM,False,True
Akhmed Anarbayev,M,Russia,URS,1968,Mexico City,Swimming,Swimming Men's 400 metres Freestyle,No medal,Swimming,SWM,False,True
Anton Anchin,M,Russia,RUS,2012,London,Swimming,Swimming Men's 200 metres Backstroke,No medal,Swimming,SWM,False,True
Gennady Androsov,M,Russia,URS,1956,Melbourne,Swimming,"Swimming Men's 1,500 metres Freestyle",No medal,Swimming,SWM,True,True
Gennady Androsov,M,Russia,URS,1960,Roma,Swimming,"Swimming Men's 1,500 metres Freestyle",No medal,Swimming,SWM,True,False
Vyacheslav Andrusenko,M,Russia,RUS,2016,Rio de Janeiro,Swimming,Swimming Men's 400 metres Freestyle,No medal,Swimming,SWM,True,True
Vyacheslav Andrusenko,M,Russia,RUS,2016,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal,Swimming,SWM,True,True
Pavel Avksentyev,M,Russia,RUS,1912,Stockholm,Swimming,Swimming Men's 400 metres Freestyle,No medal,Swimming,SWM,True,True
Pavel Avksentyev,M,Russia,RUS,1912,Stockholm,Swimming,"Swimming Men's 1,500 metres Freestyle",No medal,Swimming,SWM,True,True
Lev Balandin,M,Russia,URS,1952,Helsinki,Swimming,Swimming Men's 100 metres Freestyle,No medal,Swimming,SWM,True,True
Lev Balandin,M,Russia,URS,1952,Helsinki,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal,Swimming,SWM,True,True
Lev Balandin,M,Russia,URS,1956,Melbourne,Swimming,Swimming Men's 100 metres Freestyle,No medal,Swimming,SWM,True,False
Leonid Barbiyer,M,Russia,URS,1960,Roma,Swimming,Swimming Men's 100 metres Backstroke,No medal,Swimming,SWM,True,True
Leonid Barbiyer,M,Russia,URS,1960,Roma,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal,Swimming,SWM,True,True
Iurie Bacatov,M,Russia,URS,1988,Seoul,Swimming,Swimming Men's 100 metres Freestyle,No medal,Swimming,SWM,True,True
Iurie Bacatov,M,Russia,URS,1988,Seoul,Swimming,Swimming Men's 200 metres Freestyle,No medal,Swimming,SWM,True,True
Iurie Bacatov,M,Russia,URS,1988,Seoul,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver,Swimming,SWM,True,True
Georgy Baymakov,M,Russia,RUS,1912,Stockholm,Swimming,Swimming Men's 200 metres Breaststroke,No medal,Swimming,SWM,True,True
Georgy Baymakov,M,Russia,RUS,1912,Stockholm,Swimming,Swimming Men's 400 metres Breaststroke,No medal,Swimming,SWM,True,True
Aleksandr Bazhanov,M,Russia,URS,1988,Seoul,Swimming,Swimming Men's 400 metres Freestyle,No medal,Swimming,SWM,True,True
Aleksandr Bazhanov,M,Russia,URS,1988,Seoul,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal,Swimming,SWM,True,True
Semyon Belits-geyman,M,Russia,URS,1964,Tokyo,Swimming,Swimming Men's 400 metres Freestyle,No medal,Swimming,SWM,True,True
Semyon Belits-geyman,M,Russia,URS,1964,Tokyo,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal,Swimming,SWM,True,True
