Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Tom Berdych,M,Czech Republic,CZE,2004,Athina,Tennis,Tennis Men's Singles,No medal,Tennis,TEN,True
Tom Berdych,M,Czech Republic,CZE,2008,Beijing,Tennis,Tennis Men's Singles,No medal,Tennis,TEN,True
Tom Berdych,M,Czech Republic,CZE,2012,London,Tennis,Tennis Men's Singles,No medal,Tennis,TEN,True
Tom Berdych,M,Czech Republic,CZE,2012,London,Tennis,Tennis Men's Doubles,No medal,Tennis,TEN,True
Ctislav Dosedl,M,Czech Republic,CZE,2000,Sydney,Tennis,Tennis Men's Singles,No medal,Tennis,TEN,False
Ivo Min,M,Czech Republic,CZE,2008,Beijing,Tennis,Tennis Men's Singles,No medal,Tennis,TEN,False
Ji Novk,M,Czech Republic,CZE,1996,Atlanta,Tennis,Tennis Men's Singles,No medal,Tennis,TEN,True
Ji Novk,M,Czech Republic,CZE,1996,Atlanta,Tennis,Tennis Men's Doubles,No medal,Tennis,TEN,True
Ji Novk,M,Czech Republic,CZE,2000,Sydney,Tennis,Tennis Men's Singles,No medal,Tennis,TEN,True
Ji Novk,M,Czech Republic,CZE,2000,Sydney,Tennis,Tennis Men's Doubles,No medal,Tennis,TEN,True
Ji Novk,M,Czech Republic,CZE,2004,Athina,Tennis,Tennis Men's Singles,No medal,Tennis,TEN,True
David Rikl,M,Czech Republic,CZE,2000,Sydney,Tennis,Tennis Men's Doubles,No medal,Tennis,TEN,False
Luk Rosol,M,Czech Republic,CZE,2016,Rio de Janeiro,Tennis,Tennis Men's Singles,No medal,Tennis,TEN,True
Luk Rosol,M,Czech Republic,CZE,2016,Rio de Janeiro,Tennis,Tennis Men's Doubles,No medal,Tennis,TEN,True
Radek Tpnek,M,Czech Republic,CZE,2008,Beijing,Tennis,Tennis Men's Singles,No medal,Tennis,TEN,True
Radek Tpnek,M,Czech Republic,CZE,2012,London,Tennis,Tennis Men's Singles,No medal,Tennis,TEN,True
Radek Tpnek,M,Czech Republic,CZE,2012,London,Tennis,Tennis Mixed Doubles,No medal,Tennis,TEN,True
Radek Tpnek,M,Czech Republic,CZE,2012,London,Tennis,Tennis Men's Doubles,No medal,Tennis,TEN,True
Radek Tpnek,M,Czech Republic,CZE,2016,Rio de Janeiro,Tennis,Tennis Mixed Doubles,Bronze,Tennis,TEN,True
Radek Tpnek,M,Czech Republic,CZE,2016,Rio de Janeiro,Tennis,Tennis Men's Doubles,No medal,Tennis,TEN,True
Daniel Vacek,M,Czech Republic,CZE,1996,Atlanta,Tennis,Tennis Men's Singles,No medal,Tennis,TEN,True
Daniel Vacek,M,Czech Republic,CZE,1996,Atlanta,Tennis,Tennis Men's Doubles,No medal,Tennis,TEN,True
Ji Vank,M,Czech Republic,CZE,2000,Sydney,Tennis,Tennis Men's Singles,No medal,Tennis,TEN,True
Ji Vank,M,Czech Republic,CZE,2008,Beijing,Tennis,Tennis Men's Singles,No medal,Tennis,TEN,True
Tomas Machac,M,Czech Republic,CZE,2020,Tokyo,Tennis,Men's Singles,No medal,Men's,TEN,False
