Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Franch Casadei,M,San Marino,SMR,1980,Moskva,Judo,Judo Men's Middleweight,No medal,Judo,JUD,True,True
Franch Casadei,M,San Marino,SMR,1984,Los Angeles,Judo,Judo Men's Middleweight,No medal,Judo,JUD,True,False
Franch Casadei,M,San Marino,SMR,1988,Seoul,Judo,Judo Men's Middleweight,No medal,Judo,JUD,True,False
Alberto Francini,M,San Marino,SMR,1980,Moskva,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,True,True
Alberto Francini,M,San Marino,SMR,1984,Los Angeles,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,True,False
Alberto Francini,M,San Marino,SMR,1988,Seoul,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,True,False
Alberto Francini,M,San Marino,SMR,1992,Barcelona,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,True,False
Loris Mularoni,M,San Marino,SMR,1996,Atlanta,Judo,Judo Men's Lightweight,No medal,Judo,JUD,False,True
Leo Sarti,M,San Marino,SMR,1988,Seoul,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,False,True
Paolo Persoglia,M,San Marino,SMR,2020,Tokyo,Judo,Men -90 kg,No medal,Men,JUD,False,True
