Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Magomed Azizov,M,Unified Team,EUN,1992,Barcelona,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal,Wrestling,WRF,False,True
Sergey Demyashkevich,M,Unified Team,EUN,1992,Barcelona,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze,Wrestling,WRF,False,True
slam Duquiyev,M,Unified Team,EUN,1992,Barcelona,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Silver,Wrestling,WRF,False,True
Arsen Fadzayev,M,Unified Team,EUN,1992,Barcelona,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold,Wrestling,WRF,False,True
Davit Gobejishvili,M,Unified Team,EUN,1992,Barcelona,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Bronze,Wrestling,WRF,False,True
Mmmdsalam Haciyev,M,Unified Team,EUN,1992,Barcelona,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal,Wrestling,WRF,False,True
Aleksandr Ignatenko,M,Unified Team,EUN,1992,Barcelona,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Mnatsakan Iskandaryan,M,Unified Team,EUN,1992,Barcelona,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Gold,Wrestling,WRF,False,True
Aleksandr Karelin,M,Unified Team,EUN,1992,Barcelona,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Gold,Wrestling,WRF,False,True
Leri Khabelovi,M,Unified Team,EUN,1992,Barcelona,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold,Wrestling,WRF,False,True
Makharbek Khadartsev,M,Unified Team,EUN,1992,Barcelona,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Gold,Wrestling,WRF,False,True
Gogi Koguashvili,M,Unified Team,EUN,1992,Barcelona,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Bronze,Wrestling,WRF,False,True
Oleg Kutscherenko,M,Unified Team,EUN,1992,Barcelona,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",Gold,Wrestling,WRF,False,True
Sergey Martynov,M,Unified Team,EUN,1992,Barcelona,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Silver,Wrestling,WRF,False,True
Vugar Orudzhov,M,Unified Team,EUN,1992,Barcelona,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",Bronze,Wrestling,WRF,False,True
Sergey Smal,M,Unified Team,EUN,1992,Barcelona,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Silver,Wrestling,WRF,False,True
Alfred Ter-mkrtchyan,M,Unified Team,EUN,1992,Barcelona,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Silver,Wrestling,WRF,False,True
Volodymyr Tohuzov,M,Unified Team,EUN,1992,Barcelona,Wrestling,"Wrestling Men's Flyweight, Freestyle",No medal,Wrestling,WRF,False,True
Daulet Turlykhanov,M,Unified Team,EUN,1992,Barcelona,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Bronze,Wrestling,WRF,False,True
Elmadi Zhabrailov,M,Unified Team,EUN,1992,Barcelona,Wrestling,"Wrestling Men's Middleweight, Freestyle",Silver,Wrestling,WRF,False,True
