Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Yaowapa Boorapolchai,F,Thailand,THA,2004,Athina,Taekwondo,Taekwondo Women's Flyweight,Bronze,Taekwondo,TKW,False
Phannapa Harnsujin,F,Thailand,THA,2016,Rio de Janeiro,Taekwondo,Taekwondo Women's Featherweight,No medal,Taekwondo,TKW,False
Rangsiya Nisaisom,F,Thailand,THA,2012,London,Taekwondo,Taekwondo Women's Featherweight,No medal,Taekwondo,TKW,False
Chonnapas Premwaew,F,Thailand,THA,2008,Beijing,Taekwondo,Taekwondo Women's Featherweight,No medal,Taekwondo,TKW,False
Buttree Puedpong,F,Thailand,THA,2008,Beijing,Taekwondo,Taekwondo Women's Flyweight,Silver,Taekwondo,TKW,False
Chanatip Sonkham,F,Thailand,THA,2012,London,Taekwondo,Taekwondo Women's Flyweight,Bronze,Taekwondo,TKW,False
Nootcharin Sukkhongdumnoen,F,Thailand,THA,2004,Athina,Taekwondo,Taekwondo Women's Featherweight,No medal,Taekwondo,TKW,False
Panipak Wongpattanakit,F,Thailand,THA,2016,Rio de Janeiro,Taekwondo,Taekwondo Women's Flyweight,Bronze,Taekwondo,TKW,True
Panipak Wongpattanakit,F,Thailand,THA,2020,Tokyo,Taekwondo,Women -49kg,Gold,Women,TKW,True
Panipak Wongpattanakit,F,Thailand,THA,2024,Paris,Taekwondo,Women -49kg,Gold,Women,TKW,True
Sasikarn Tongchan,F,Thailand,THA,2024,Paris,Taekwondo,Women -67kg,No medal,Women,TKW,False
